KDUX, 35.85793063, -102.0130889, 3705.05
KDVK, 37.57791661, -84.76969466, 1021.98
KDVL, 48.11424449, -98.90877798, 1455.05
KDVN, 41.61027521, -90.58832511, 752.95
KDVO, 38.14361125, -122.5561, 1.97
KDVT, 33.6883169, -112.0825611, 1478.02
KDWH, 30.06186102, -95.5527775, 151.90
KDWU, 38.55450019, -82.73800001, 545.93
KDXE, 36.77746967, -89.941172, 305.12
KDXR, 41.37153614, -73.48219156, 458.01
KDXX, 44.98623893, -96.17773622, 1082.02
KDYB, 33.06344468, -80.27933344, 56.10
KDYL, 40.33305019, -75.12233868, 394.03
KDYR, 35.99797782, -89.40658897, 337.93
KDYS, 32.42075555, -99.85459998, 1789.04
KDYT, 46.72185548, -92.04343915, 609.91
KEAG, 42.70980556, -93.91611368, 1132.87
KEAN, 42.05551118, -104.9286166, 4773.95
KEAR, 40.7270278, -99.00677785, 2130.91
KEAT, 47.39886113, -120.2068613, 1249.02
KEAU, 44.86580573, -91.48425534, 913.06
KEB, 59.35214739, -151.9251555, 26.90
KEBG, 26.44166675, -98.12222198, 75.13
KEBS, 42.436639, -93.8688612, 1121.06
KECG, 36.26057513, -76.17459744, 12.14
KECS, 43.88544995, -104.3179196, 4173.88
KECU, 29.94691931, -100.1738557, 2372.05
KEDE, 36.02773625, -76.56709448, 20.01
KEDG, 39.39156666, -76.29109159, 29.86
KEDJ, 40.37231404, -83.81901652, 1123.03
KEDN, 31.29972227, -85.89986131, 369.09
KEDW, 34.9055, -117.8836776, 2301.84
KEED, 34.76619445, -114.6232943, 982.94
KEEN, 42.89840005, -72.27078036, 487.86
KEEO, 40.04880007, -107.8859197, 6420.93
KEET, 33.17703892, -86.78282797, 586.94
KEFC, 44.73420851, -103.8619919, 3189.96
KEFD, 29.60733321, -95.15874982, 32.15
KEFK, 44.88879729, -72.22915828, 930.12
KEFT, 42.61489995, -89.59040254, 1085.96
KEFW, 42.01016676, -94.34258312, 1047.90
KEGE, 39.64256946, -106.9177084, 6535.10
KEGI, 30.65033332, -86.52283341, 190.94
KEGQ, 43.10201962, -94.70467508, 1205.05
KEGT, 37.32441131, -97.38732219, 1272.97
KEGV, 45.93180008, -89.26906094, 1642.06
KEHA, 37.00073607, -101.8800111, 3622.05
KEHO, 35.25555577, -81.6009973, 847.11
KEHR, 37.80783892, -87.6844722, 386.15
KEIW, 36.53531112, -89.59971651, 294.95
KEK, 59.35399443, -157.4744082, 129.92
KEKA, 40.80338895, -124.1127916, 6.89
KEKM, 41.7193583, -86.00168333, 777.89
KEKN, 38.8894444, -79.85713899, 1986.88
